0.8809523809523809,0.9571428571428571,0.20625,0.275,M,player
0.7476190476190476,0.780952380952381,0.38125,0.38749999999999996,M,bullet
0.5047619047619047,0.5476190476190476,0.475,0.48124999999999996,M,bullet
0.7476190476190476,0.8333333333333334,0.6625,0.7125,M,block
0.7476190476190476,0.8333333333333334,0.4625,0.5,M,block
0.7476190476190476,0.8333333333333334,0.2625,0.3125,M,block
0.047619047619047616,0.09523809523809523,0.025,0.4,S,left_score
0.047619047619047616,0.09523809523809523,0.525,0.9,S,right_score
0.19523809523809524,0.24285714285714285,0.75,0.8,M,enemy_0
0.19523809523809524,0.24285714285714285,0.65,0.7000000000000001,M,enemy_0
0.19523809523809524,0.24285714285714285,0.55,0.6000000000000001,M,enemy_0
0.19523809523809524,0.24285714285714285,0.45,0.5,M,enemy_0
0.19523809523809524,0.24285714285714285,0.35,0.39999999999999997,M,enemy_0
0.19523809523809524,0.24285714285714285,0.25,0.3,M,enemy_0
0.28095238095238095,0.32857142857142857,0.75,0.8,M,enemy_1
0.28095238095238095,0.32857142857142857,0.65,0.7000000000000001,M,enemy_1
0.28095238095238095,0.32857142857142857,0.55,0.6000000000000001,M,enemy_1
0.28095238095238095,0.32857142857142857,0.45,0.5,M,enemy_1
0.28095238095238095,0.32857142857142857,0.35,0.39999999999999997,M,enemy_1
0.28095238095238095,0.32857142857142857,0.25,0.3,M,enemy_1
0.36666666666666664,0.41428571428571426,0.75,0.8,M,enemy_2
0.36666666666666664,0.41428571428571426,0.65,0.7000000000000001,M,enemy_2
0.36666666666666664,0.41428571428571426,0.55,0.6000000000000001,M,enemy_2
0.36666666666666664,0.41428571428571426,0.45,0.5,M,enemy_2
0.36666666666666664,0.41428571428571426,0.35,0.39999999999999997,M,enemy_2
0.36666666666666664,0.41428571428571426,0.25,0.3,M,enemy_2
0.4523809523809524,0.5,0.75,0.8,M,enemy_3
0.4523809523809524,0.5,0.65,0.7000000000000001,M,enemy_3
0.4523809523809524,0.5,0.55,0.6000000000000001,M,enemy_3
0.4523809523809524,0.5,0.35,0.39999999999999997,M,enemy_3
0.4523809523809524,0.5,0.25,0.3,M,enemy_3
0.5380952380952381,0.5857142857142856,0.75,0.8,M,enemy_4
0.5380952380952381,0.5857142857142856,0.65,0.7000000000000001,M,enemy_4
0.5380952380952381,0.5857142857142856,0.55,0.6000000000000001,M,enemy_4
0.5380952380952381,0.5857142857142856,0.25,0.3,M,enemy_4
0.6238095238095238,0.6714285714285715,0.75,0.8,M,enemy_5
0.6238095238095238,0.6714285714285715,0.65,0.7000000000000001,M,enemy_5
0.6238095238095238,0.6714285714285715,0.55,0.6000000000000001,M,enemy_5
