0.8809523809523809,0.9285714285714286,0.46875,0.5125,M,player
0.5857142857142857,0.6238095238095238,0.49375,0.5,M,bullet
0.7476190476190476,0.8333333333333334,0.6625,0.7125,M,block
0.7476190476190476,0.8333333333333334,0.4625,0.5125000000000001,M,block
0.7476190476190476,0.8333333333333334,0.2625,0.3125,M,block
0.047619047619047616,0.09523809523809523,0.025,0.4,S,left_score
0.047619047619047616,0.09523809523809523,0.525,0.9,S,right_score
0.14761904761904762,0.19523809523809524,0.78125,0.83125,M,enemy_0
0.14761904761904762,0.19523809523809524,0.68125,0.7312500000000001,M,enemy_0
0.14761904761904762,0.19523809523809524,0.58125,0.6312500000000001,M,enemy_0
0.14761904761904762,0.19523809523809524,0.48125,0.53125,M,enemy_0
0.14761904761904762,0.19523809523809524,0.38125,0.43124999999999997,M,enemy_0
0.14761904761904762,0.19523809523809524,0.28125,0.33125,M,enemy_0
0.23333333333333334,0.28095238095238095,0.78125,0.83125,M,enemy_1
0.23333333333333334,0.28095238095238095,0.68125,0.7312500000000001,M,enemy_1
0.23333333333333334,0.28095238095238095,0.58125,0.6312500000000001,M,enemy_1
0.23333333333333334,0.28095238095238095,0.48125,0.53125,M,enemy_1
0.23333333333333334,0.28095238095238095,0.38125,0.43124999999999997,M,enemy_1
0.23333333333333334,0.28095238095238095,0.28125,0.33125,M,enemy_1
0.3238095238095238,0.3666666666666667,0.78125,0.83125,M,enemy_2
0.3238095238095238,0.3666666666666667,0.68125,0.7312500000000001,M,enemy_2
0.3238095238095238,0.3666666666666667,0.58125,0.6312500000000001,M,enemy_2
0.3238095238095238,0.3666666666666667,0.48125,0.53125,M,enemy_2
0.3238095238095238,0.3666666666666667,0.38125,0.43124999999999997,M,enemy_2
0.3238095238095238,0.3666666666666667,0.28125,0.33125,M,enemy_2
0.40476190476190477,0.44761904761904764,0.78125,0.83125,M,enemy_3
0.40476190476190477,0.44761904761904764,0.68125,0.7312500000000001,M,enemy_3
0.40476190476190477,0.44761904761904764,0.58125,0.6312500000000001,M,enemy_3
0.40476190476190477,0.44761904761904764,0.48125,0.53125,M,enemy_3
0.40476190476190477,0.44761904761904764,0.38125,0.43124999999999997,M,enemy_3
0.40476190476190477,0.44761904761904764,0.28125,0.33125,M,enemy_3
0.49047619047619045,0.5380952380952381,0.78125,0.83125,M,enemy_4
0.49047619047619045,0.5380952380952381,0.68125,0.7312500000000001,M,enemy_4
0.49047619047619045,0.5380952380952381,0.58125,0.6312500000000001,M,enemy_4
0.49047619047619045,0.5380952380952381,0.38125,0.43124999999999997,M,enemy_4
0.49047619047619045,0.5380952380952381,0.28125,0.33125,M,enemy_4
0.5761904761904761,0.6238095238095238,0.78125,0.83125,M,enemy_5
0.5761904761904761,0.6238095238095238,0.68125,0.7312500000000001,M,enemy_5
0.5761904761904761,0.6238095238095238,0.58125,0.6312500000000001,M,enemy_5
0.5761904761904761,0.6238095238095238,0.28125,0.33125,M,enemy_5
