0.8809523809523809,0.9285714285714286,0.24375,0.2875,M,player
0.3,0.3333333333333333,0.2375,0.24375,M,bullet
0.7476190476190476,0.8333333333333334,0.6625,0.7125,M,block
0.7476190476190476,0.8333333333333334,0.4625,0.50625,M,block
0.7476190476190476,0.8333333333333334,0.2625,0.3125,M,block
0.047619047619047616,0.09523809523809523,0.025,0.4,S,left_score
0.047619047619047616,0.09523809523809523,0.525,0.9,S,right_score
0.19523809523809524,0.24285714285714285,0.7875,0.8375,M,enemy_0
0.19523809523809524,0.24285714285714285,0.6875,0.7375,M,enemy_0
0.19523809523809524,0.24285714285714285,0.5875,0.6375000000000001,M,enemy_0
0.19523809523809524,0.24285714285714285,0.4875,0.5375,M,enemy_0
0.19523809523809524,0.24285714285714285,0.3875,0.4375,M,enemy_0
0.19523809523809524,0.24285714285714285,0.2875,0.33749999999999997,M,enemy_0
0.28095238095238095,0.32857142857142857,0.7875,0.8375,M,enemy_1
0.28095238095238095,0.32857142857142857,0.6875,0.7375,M,enemy_1
0.28095238095238095,0.32857142857142857,0.5875,0.6375000000000001,M,enemy_1
0.28095238095238095,0.32857142857142857,0.4875,0.5375,M,enemy_1
0.28095238095238095,0.32857142857142857,0.3875,0.4375,M,enemy_1
0.28095238095238095,0.32857142857142857,0.2875,0.33749999999999997,M,enemy_1
0.36666666666666664,0.41428571428571426,0.7875,0.8375,M,enemy_2
0.36666666666666664,0.41428571428571426,0.6875,0.7375,M,enemy_2
0.36666666666666664,0.41428571428571426,0.5875,0.6375000000000001,M,enemy_2
0.36666666666666664,0.41428571428571426,0.4875,0.5375,M,enemy_2
0.36666666666666664,0.41428571428571426,0.3875,0.4375,M,enemy_2
0.36666666666666664,0.41428571428571426,0.2875,0.33749999999999997,M,enemy_2
0.4523809523809524,0.5,0.7875,0.8375,M,enemy_3
0.4523809523809524,0.5,0.6875,0.7375,M,enemy_3
0.4523809523809524,0.5,0.5875,0.6375000000000001,M,enemy_3
0.4523809523809524,0.5,0.3875,0.4375,M,enemy_3
0.4523809523809524,0.5,0.2875,0.33749999999999997,M,enemy_3
0.5380952380952381,0.5857142857142856,0.7875,0.8375,M,enemy_4
0.5380952380952381,0.5857142857142856,0.6875,0.7375,M,enemy_4
0.5380952380952381,0.5857142857142856,0.5875,0.6375000000000001,M,enemy_4
0.5380952380952381,0.5857142857142856,0.2875,0.33749999999999997,M,enemy_4
0.6238095238095238,0.6714285714285715,0.7875,0.8375,M,enemy_5
0.6238095238095238,0.6714285714285715,0.6875,0.7375,M,enemy_5
0.6238095238095238,0.6714285714285715,0.5875,0.6375000000000001,M,enemy_5
0.6238095238095238,0.6714285714285715,0.2875,0.33749999999999997,M,enemy_5
